Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
5590000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.730000,7.590000,7.770000,0.000000,8.900000,8.330000,8.780000
5590000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,5.530000,5.440000,5.140000,0.000000,5.960000,4.910000,8.180000
5590000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.048000,0.000000,0.000000,6.570000,6.370000,6.470000,0.000000,7.370000,7.010000,7.380000
5590000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.000000,5.990000,5.570000,0.000000,7.180000,5.820000,7.790000
5590000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.300000,5.500000,5.270000,0.000000,7.800000,6.470000,7.720000
5590000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.670000,6.260000,5.770000,0.000000,7.240000,5.980000,7.230000
5590000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.420000,7.190000,7.520000,0.000000,8.150000,6.980000,6.540000
5630000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,2.270000,-3.280000,-3.280000,11.790000,11.470000,0.000000,12.350000,11.790000,13.490000
5630000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.051000,2.270000,-3.110000,-3.110000,11.820000,11.930000,0.000000,13.180000,11.690000,13.430000
5630000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,4.660000,9.470000,8.790000,0.000000,9.510000,8.590000,9.890000
5630000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,0.000000,0.000000,5.560000,7.440000,7.600000,0.000000,7.770000,7.200000,8.250000
5630000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.049000,0.000000,0.000000,6.460000,5.770000,6.170000,0.000000,7.990000,6.570000,7.760000
5630000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.260000,6.060000,5.570000,0.000000,6.690000,5.670000,7.080000
5630000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.060000,6.030000,5.690000,0.000000,7.360000,5.430000,7.770000
5630000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.530000,6.090000,5.940000,0.000000,7.180000,6.100000,8.150000
5630000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.350000,7.140000,7.220000,0.000000,9.070000,7.590000,7.670000
5630000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.990000,5.820000,6.110000,0.000000,7.180000,5.820000,5.690000
5670000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,4.340000,-6.670000,-6.670000,11.230000,10.860000,0.000000,13.200000,12.000000,12.660000
5670000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.049000,2.510000,-3.140000,-3.140000,10.910000,10.310000,0.000000,11.330000,10.340000,12.900000
5670000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,3.790000,7.920000,7.990000,0.000000,9.460000,8.000000,9.830000
5670000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.048000,0.000000,0.000000,4.080000,5.990000,5.850000,0.000000,7.370000,6.380000,8.170000
5670000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,6.430000,6.470000,6.050000,0.000000,7.460000,6.410000,8.270000
5670000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.240000,6.240000,6.160000,0.000000,7.590000,6.660000,8.020000
5670000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.540000,6.580000,5.990000,0.000000,6.590000,6.380000,7.780000
5670000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.900000,5.560000,5.900000,0.000000,7.510000,6.410000,8.020000
5670000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.560000,6.830000,7.330000,0.000000,7.270000,6.720000,8.040000
5670000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,8.480000,7.130000,7.290000,0.000000,7.950000,6.620000,6.920000
5755000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.770000,-1.860000,-1.860000,11.260000,11.190000,0.000000,12.340000,11.570000,11.970000
5755000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.840000,-2.640000,-2.640000,8.400000,8.850000,0.000000,10.210000,8.900000,10.710000
5755000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,3.770000,6.320000,5.750000,0.000000,7.640000,6.820000,8.050000
5755000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.750000,6.110000,5.690000,0.000000,6.810000,6.240000,8.070000
5755000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.550000,4.870000,5.340000,0.000000,7.250000,6.320000,8.240000
5755000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.180000,6.550000,6.940000,0.000000,8.030000,7.040000,8.480000
5755000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.049000,0.000000,0.000000,8.110000,5.800000,6.020000,0.000000,8.760000,7.280000,8.750000
5755000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.049000,0.000000,0.000000,7.170000,5.190000,4.760000,0.000000,6.610000,5.790000,7.070000
5755000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.450000,5.960000,6.080000,0.000000,8.330000,7.070000,7.580000
5755000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.200000,6.150000,6.510000,0.000000,8.640000,6.850000,6.380000
5795000000.000000,1.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,7.210000,-8.190000,-8.190000,10.110000,9.850000,0.000000,12.140000,11.060000,12.100000
5795000000.000000,2.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.049000,0.470000,-2.090000,-2.090000,8.260000,8.030000,0.000000,10.100000,9.670000,10.420000
5795000000.000000,4.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,3.730000,6.750000,6.400000,0.000000,9.200000,7.620000,8.290000
5795000000.000000,6.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.050000,0.000000,0.000000,4.200000,5.930000,6.140000,0.000000,6.920000,6.380000,8.150000
5795000000.000000,8.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,7.070000,5.080000,5.310000,0.000000,7.470000,6.620000,8.390000
5795000000.000000,9.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.050000,0.000000,0.000000,7.810000,5.920000,5.910000,0.000000,5.990000,5.760000,8.100000
5795000000.000000,10.000000,40000000.000000,MCS 4,Mixedmode,0.067000,0.049000,0.000000,0.000000,7.910000,5.910000,5.720000,0.000000,7.760000,6.980000,8.220000
5795000000.000000,12.000000,40000000.000000,MCS 4,Mixedmode,0.065000,0.051000,0.000000,0.000000,8.140000,6.490000,6.640000,0.000000,8.160000,7.320000,8.300000
5795000000.000000,14.000000,40000000.000000,MCS 4,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.620000,5.470000,5.560000,0.000000,7.140000,6.370000,6.630000
5795000000.000000,15.000000,40000000.000000,MCS 4,Mixedmode,0.064000,0.050000,0.000000,0.000000,7.140000,4.750000,4.590000,0.000000,6.890000,5.330000,6.450000
5190000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.230000,-0.640000,-0.640000,12.400000,13.310000,0.000000,15.130000,13.380000,12.880000
5190000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,1.920000,13.230000,13.160000,0.000000,14.280000,14.180000,12.990000
5190000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,4.650000,11.010000,12.070000,0.000000,9.720000,9.580000,9.120000
5190000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.051000,0.000000,0.000000,4.580000,7.930000,8.750000,0.000000,9.580000,8.070000,7.920000
5190000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,6.790000,6.650000,7.350000,0.000000,6.340000,5.400000,7.100000
5190000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,8.000000,8.110000,9.030000,0.000000,6.110000,5.830000,7.450000
5190000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.450000,7.270000,7.900000,0.000000,8.640000,8.360000,6.650000
5190000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.000000,0.000000,8.620000,5.800000,7.100000,0.000000,7.260000,6.920000,7.260000
5190000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.051000,0.000000,0.000000,7.200000,6.320000,7.450000,0.000000,7.200000,6.510000,5.430000
5190000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.048000,0.000000,0.000000,7.810000,6.720000,7.810000,0.000000,6.200000,5.720000,4.950000
5230000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,0.810000,14.820000,14.690000,0.000000,14.710000,14.810000,13.250000
5230000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,2.290000,13.350000,13.870000,0.000000,14.140000,13.800000,12.320000
5230000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.063000,0.050000,0.000000,0.000000,5.740000,9.210000,9.320000,0.000000,10.680000,9.420000,9.730000
5230000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.048000,0.000000,0.000000,6.920000,7.890000,8.830000,0.000000,9.410000,8.720000,7.090000
5230000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.051000,0.000000,0.000000,6.980000,6.800000,6.860000,0.000000,6.850000,6.380000,6.130000
5230000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,7.970000,8.250000,8.800000,0.000000,6.870000,6.530000,7.030000
5230000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.350000,8.160000,9.470000,0.000000,6.580000,6.510000,7.100000
5230000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,6.700000,7.490000,8.890000,0.000000,6.990000,6.810000,6.090000
5230000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,7.780000,6.130000,7.090000,0.000000,7.150000,6.050000,4.690000
5230000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,8.380000,6.130000,6.560000,0.000000,7.130000,6.510000,4.480000
5270000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,2.870000,-4.680000,-4.680000,13.630000,14.560000,0.000000,13.350000,13.430000,13.000000
5270000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.130000,-0.460000,-0.460000,12.700000,12.890000,0.000000,13.080000,13.060000,11.450000
5270000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,5.440000,9.180000,10.270000,0.000000,10.320000,9.860000,9.190000
5270000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.051000,0.000000,0.000000,5.460000,6.530000,7.490000,0.000000,6.230000,5.830000,7.540000
5270000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,7.400000,6.340000,6.620000,0.000000,8.560000,7.400000,7.240000
5270000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.440000,7.820000,8.780000,0.000000,7.300000,7.070000,7.380000
5270000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.000000,0.000000,7.160000,6.220000,7.170000,0.000000,6.970000,6.740000,6.300000
5270000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,8.100000,7.420000,7.950000,0.000000,7.530000,7.110000,6.760000
5270000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,6.590000,6.850000,8.000000,0.000000,6.950000,6.530000,5.150000
5270000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,6.580000,6.320000,6.900000,0.000000,5.400000,5.120000,3.400000
5310000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.330000,-0.950000,-0.950000,11.480000,12.020000,0.000000,12.270000,11.900000,10.940000
5310000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,2.360000,12.600000,13.290000,0.000000,12.510000,11.690000,10.940000
5310000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,4.950000,9.420000,10.480000,0.000000,9.310000,8.580000,8.660000
5310000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.800000,7.250000,8.000000,0.000000,7.780000,7.260000,6.720000
5310000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.000000,0.000000,7.290000,6.600000,7.160000,0.000000,6.690000,5.930000,6.680000
5310000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.790000,7.370000,7.460000,0.000000,7.880000,6.270000,6.410000
5310000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,7.800000,7.530000,7.760000,0.000000,6.280000,5.880000,7.000000
5310000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.960000,6.350000,7.210000,0.000000,6.410000,6.020000,6.000000
5310000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.880000,7.950000,7.160000,0.000000,10.550000,9.510000,4.900000
5310000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,8.250000,6.520000,7.170000,0.000000,8.230000,7.350000,5.140000
5510000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,4.410000,-4.430000,-4.430000,11.400000,11.580000,0.000000,13.030000,12.960000,11.710000
5510000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,1.670000,-3.860000,-3.860000,12.070000,12.430000,0.000000,13.250000,12.790000,11.800000
5510000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.051000,0.000000,0.000000,2.730000,8.680000,8.810000,0.000000,9.130000,9.270000,8.810000
5510000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.048000,0.000000,0.000000,4.470000,7.960000,8.640000,0.000000,8.520000,8.320000,7.430000
5510000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.440000,6.030000,7.050000,0.000000,6.340000,5.930000,6.710000
5510000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.000000,0.000000,6.060000,7.210000,7.440000,0.000000,7.380000,7.220000,7.880000
5510000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.990000,6.530000,7.060000,0.000000,6.520000,6.110000,6.840000
5510000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.067000,0.048000,0.000000,0.000000,6.320000,7.040000,7.730000,0.000000,8.120000,7.840000,6.380000
5510000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,6.250000,7.140000,7.750000,0.000000,8.190000,7.840000,6.610000
5510000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.067000,0.051000,0.000000,0.000000,5.190000,7.780000,8.420000,0.000000,6.310000,5.780000,5.250000
5500000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.051000,10.450000,-16.520000,-3.870000,27.960000,29.820000,0.000000,-9.180000,-16.520000,12.200000
5500000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,7.310000,-16.970000,-1.040000,27.680000,29.680000,0.000000,-11.100000,-16.970000,10.810000
5500000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.068000,0.049000,7.620000,-20.220000,3.280000,25.380000,26.940000,0.000000,-13.390000,-20.220000,7.500000
5500000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,8.380000,-22.100000,4.580000,23.150000,26.360000,0.000000,-16.550000,-22.100000,5.650000
5500000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,7.980000,-21.450000,6.300000,24.440000,26.650000,0.000000,-15.520000,-21.450000,7.060000
5500000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,8.880000,-21.870000,6.250000,23.840000,26.730000,0.000000,-16.990000,-21.870000,6.260000
5500000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,8.280000,-21.600000,7.480000,22.240000,24.630000,0.000000,-16.090000,-21.600000,6.190000
5500000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.067000,0.051000,8.620000,-21.640000,6.910000,20.910000,23.060000,0.190000,-14.680000,-21.640000,4.790000
5500000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,8.280000,-20.620000,7.210000,19.190000,22.920000,0.000000,-14.690000,-20.620000,4.830000
5500000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,8.280000,-21.570000,6.590000,17.580000,22.190000,0.960000,-15.870000,-21.570000,3.230000
5590000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,2.440000,-3.680000,-3.680000,12.360000,13.040000,0.000000,13.360000,12.090000,11.970000
5590000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,3.870000,-5.690000,-5.690000,11.270000,11.650000,0.000000,11.960000,12.050000,11.310000
5590000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,4.220000,10.000000,11.040000,0.000000,11.580000,10.940000,8.800000
5590000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.049000,0.000000,0.000000,4.870000,8.060000,9.200000,0.000000,8.560000,8.250000,8.240000
5590000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,4.810000,7.680000,8.770000,0.000000,8.580000,7.380000,7.580000
5590000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,5.730000,6.670000,7.240000,0.000000,8.090000,7.460000,6.720000
5590000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.060000,4.970000,5.650000,0.000000,8.500000,7.640000,6.190000
5590000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.600000,7.180000,8.160000,0.000000,8.910000,8.410000,7.010000
5590000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,7.130000,8.270000,9.700000,0.000000,8.760000,7.950000,6.280000
5590000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,0.000000,0.000000,4.800000,5.620000,6.060000,0.000000,6.300000,5.620000,4.300000
5630000000.000000,1.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,2.870000,-5.350000,-5.350000,11.700000,12.670000,0.000000,12.350000,11.920000,12.160000
5630000000.000000,2.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.049000,3.610000,-5.530000,-5.530000,12.060000,12.310000,0.000000,12.070000,12.250000,12.270000
5630000000.000000,4.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,3.810000,10.620000,10.630000,0.000000,12.340000,11.330000,9.860000
5630000000.000000,6.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.051000,0.000000,0.000000,4.050000,7.120000,7.890000,0.000000,8.060000,6.760000,7.320000
5630000000.000000,8.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,5.580000,6.710000,7.420000,0.000000,7.080000,6.710000,6.950000
5630000000.000000,9.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.050000,0.000000,0.000000,6.160000,6.530000,7.330000,0.000000,7.830000,6.900000,6.760000
5630000000.000000,10.000000,40000000.000000,MCS 7,Mixedmode,0.066000,0.051000,0.000000,0.000000,7.840000,7.020000,7.580000,0.000000,7.680000,7.650000,7.260000
5630000000.000000,12.000000,40000000.000000,MCS 7,Mixedmode,0.064000,0.050000,0.000000,0.000000,5.930000,5.790000,6.350000,0.000000,7.280000,7.080000,6.420000
5630000000.000000,14.000000,40000000.000000,MCS 7,Mixedmode,0.065000,0.050000,0.000000,0.000000,5.670000,5.620000,6.560000,0.000000,6.820000,5.980000,4.700000
5630000000.000000,15.000000,40000000.000000,MCS 7,Mixedmode,0.067000,0.050000,0.000000,0.000000,4.740000,6.510000,7.180000,0.000000,7.200000,6.980000,3.450000
